species,institution_code,catalog_number,basis_of_record,individual_count,country,state_or_province,locality,collection_year,latitude,longitude,
Amblema plicata,omnh,15504,preservedspecimen,1,united states,oklahoma,olney,1912,34.471509,-96.346582,
Amblema plicata,inhs,18638,preservedspecimen,1,united states,illinois,illinois river 1 mi sw bayview garden north america,1996,40.80197,-89.53534,
Amblema plicata,inhs,5031,preservedspecimen,3,united states,indiana,wabash river 0.5 mi s attica near island north america,1988,40.29028,-87.26069,
Amblema plicata,uf,330806-mollusca,preservedspecimen,1,united states,texas,belton resevoir; brazos basin,1996,,,
Amblema plicata,uf,63766-mollusca,preservedspecimen,1,united states,wisconsin,mississippi river genoa,1930,,,
Amblema plicata,inhs,28408,preservedspecimen,1,united states,illinois,sangamon river nw edge monticello old rt. 47 bridge north america,2003,40.0311,-88.5883,
Amblema plicata,ncsm,5618,preservedspecimen,20,united states,arkansas,saline river 2.25 kilometers ene [center] of provo [dierks quad].,1970,34.0413,-94.0857,
Amblema plicata,ncsm,7005,preservedspecimen,2,united states,tennessee,clinch river at kyles ford [point estimated 857 feet east center of kyles ford] [kyles ford quad].,1978,36.571,-83.04,
Amblema plicata,ncsm,27068,preservedspecimen,2,united states,tennessee,duck river (river mile 133.0) below old columbia dam [0.37 air miles ne center of columbia] [columbia quad].,2000,35.6169,-87.0293,
Amblema plicata,ncsm,30709,preservedspecimen,2,united states,alabama,cahaba river at shoal (2nd upstream of marvel slab) [0.83 air miles sse center mitchell ford] [halfmile shoals quad].,2004,33.1744,-87.0244,
Amblema plicata,ncsm,30960,preservedspecimen,2,united states,alabama,little cahaba river [along little river lane] [5.88 air miles ssw center aldrich] [aldrich quad].,2005,33.0545,-86.9705,
Amblema plicata,ncsm,33192,preservedspecimen,4,united states,ohio,muskingum river [point estimated 0.28 air miles sw center] lowell [lowell quad].,1967,39.5299,-81.51620000000001,
Amblema plicata,ncsm,33198,preservedspecimen,2,united states,texas,big cypress bayou below bob sandlin dam [monticello quad][see remarks],1996,33.0749,-95.0027,
Amblema plicata,usnm,1018066,preservedspecimen,8,united states,ohio,mohican river just above kokosing river confluence,1965,,,
Amblema plicata,usnm,84012,preservedspecimen,1,,,locality unknown,,,,
Amblema plicata,uf,441151-mollusca,preservedspecimen,1,united states,louisiana,anacoco bayou at hawk rd,2009,30.9529677422,-93.352935623,
Amblema plicata,uf,438547-mollusca,preservedspecimen,1,united states,mississippi,pascagoula river at paper mill camp slough about 2 mi. upstream of ms hwy 614,2008,30.63228,-88.652401,
Amblema plicata,uf,484166-mollusca,preservedspecimen,1,united states,texas,fort worth,,,,
Amblema plicata,usnm,1282301,preservedspecimen,1,united states,louisiana,big creek; at rt la 132 app 3 mi sse of archibald,1975,32.3489,-91.7772,
Amblema plicata,usnm,1017235,preservedspecimen,4,united states,kentucky,green river at munfordville,1964,,,
Amblema plicata,ncsm,44967,preservedspecimen,2,united states,alabama,cahaba river us 82 new bridge above centreville right descending bank [point estimated 0.92 air miles n center centreville] [centreville west quad].,2011,32.9577,-87.1394,
Amblema plicata,ncsm,48419,preservedspecimen,2,united states,wisconsin,saint croix river interstate park [point estimated 1.8 air miles sw center town of] saint croix falls [saint croix dalles quad].,2003,45.3924,-92.6638,
Amblema plicata,ncsm,48426,preservedspecimen,2,united states,ohio,lake erie at east harbor saint park [point estimated 2.59 air miles wnw center town of lakeside] [gypsum quad].,1963,41.5509,-82.7977,
Amblema plicata,ncsm,48427,preservedspecimen,4,united states,ohio,ohio river [point estimated 0.15 air miles wsw center] ripley [maysville west quad].,1994,38.745,-83.84730000000002,
Amblema plicata,ncsm,63085,preservedspecimen,1,united states,arkansas,saline river longview access [point estimated 0.57 air miles ese center longview] [longview quad].,2010,33.3782,-91.9603,
Amblema plicata,ncsm,100610,preservedspecimen,8,united states,pennsylvania,ohio river at river mile 10.3 [0.47 air miles nne center] coraopolis [ambridge quad].,2014,40.523500000000006,-80.159,
Amblema plicata,inhs,34206,preservedspecimen,20,united states,mississippi,tombigbee river columbus  north america,,33.49273,-88.43389,
Amblema plicata,inhs,86225,preservedspecimen,1,united states,missouri,mississippi river pool 20 river mile 353.4 river mile 353.4 north america,2013,40.28677,-91.4929,
Amblema plicata,bmsm,116778,preservedspecimen,1,united states,louisiana,calcasieu river at hwy. 190,,,,
Amblema plicata,bmsm,43973,preservedspecimen,1,united states,missouri,lake taneycomo,,,,
Amblema plicata,bmsm,43974,preservedspecimen,1,united states,wisconsin,st. croix river hudson,,,,
Amblema plicata,bmsm,44204,preservedspecimen,1,united states,oklahoma,lake hudson,,,,
Amblema plicata,bmsm,90210,preservedspecimen,1,united states,louisiana,bayou peyronnet 12.5 miles n if i-10 e bank,,,,
Amblema plicata,inhs,9132,preservedspecimen,1,united states,illinois,spoon river 2 mi ene elmore river mile 117.0 north america,1973,40.96565,-89.94253,
Amblema plicata,inhs,318,preservedspecimen,1,united states,illinois,rock river above oregon 1st to 2nd island north america,,42.02548,-89.33254,
Amblema plicata,inhs,1364,preservedspecimen,3,united states,illinois,east branch salt fork vermilion river 6 mi n st. joseph [upper salt fork drainage ditch] north america,1928,40.20089,-88.06553,
Amblema plicata,inhs,10780,preservedspecimen,1,united states,indiana,little sugar creek north 3 mi s new palestine co. rd. 600w bridge to mouth north america,1990,39.67753,-85.89626,
Amblema plicata,inhs,18299,preservedspecimen,1,united states,illinois,mackinaw river 1 mi n mackinaw north america,,40.54603,-89.35904,
Amblema plicata,inhs,360,preservedspecimen,25,united states,indiana,wabash river lafayette north america,,40.41912,-86.89804,
Amblema plicata,inhs,28393,preservedspecimen,1,united states,illinois,sangamon river 2.5 mi se saybrook co. rd. 4100e bridge north america,2003,40.41037,-88.47906,
Amblema plicata,inhs,7167,preservedspecimen,2,united states,illinois,kickapoo creek 3 mi ne heyworth north america,1988,40.34952,-88.93995,
Amblema plicata,omnh,15552,preservedspecimen,1,united states,oklahoma,,,,,
Amblema plicata,inhs,34196,preservedspecimen,2,united states,minnesota,watonwan river garden city north america,,44.0469,-94.168,
Amblema plicata,inhs,27636,preservedspecimen,1,united states,illinois,shoal creek 3 mi ene st. rose goodings ford rd. north america,2002,38.69442,-89.50057,
Amblema plicata,inhs,34751,preservedspecimen,1,united states,illinois,wolf creek 5 mi nw pontiac co. rd. 1200e north america,2009,40.93397,-88.70089,
Amblema plicata,inhs,8839,preservedspecimen,1,united states,illinois,sangamon river 0.5 mi nw riverton below i.c.r.r. & u.s. rt. 54 bridges north america,1958,39.86052,-89.55796,
Amblema plicata,inhs,17680,preservedspecimen,1,united states,illinois,indian creek fairbury hwy. 24 north america,1976,40.74706,-88.49307,
Amblema plicata,inhs,27566,preservedspecimen,1,united states,illinois,mississippi river bellevue near hwy. 52 below lock & dam 12 pool 13 north america,2000,42.25854,-90.41958,
Amblema plicata,omnh,6218,preservedspecimen,1,united states,oklahoma,broken bow,1991,34.077226,-94.904624,
Amblema plicata,inhs,8472,preservedspecimen,2,united states,indiana,west fork white river 2 mi sw yorktown north america,1989,40.1662,-85.529,
Amblema plicata,inhs,35542,preservedspecimen,1,united states,illinois,lone tree creek 1.5 mi e foosland co. rd. 300e bridge north america,2009,40.36084,-88.40398,
Amblema plicata,uf,20424-mollusca,preservedspecimen,1,united states,iowa,nashua red cedar r.,1903,,,
Amblema plicata,inhs,33097,preservedspecimen,1,united states,illinois,illinois river 2.5 mi ne pearl city river mile 45.5 north america,2002,39.48703,-90.59381,
Amblema plicata,inhs,23238,preservedspecimen,1,united states,illinois,middle branch north fork vermilion river 3.5 mi ese rossville miller cemetery north america,1999,40.37204,-87.60365,
Amblema plicata,inhs,45359,preservedspecimen,1,united states,illinois,illinois river 2.2 mi nnw pekin river mile 154.3- 154.5 north america,1966,40.59486,-89.66136,
Amblema plicata,inhs,26224,preservedspecimen,1,united states,wisconsin,honey creek honey creek (town) co. rd. d bridge north america,2001,42.74837,-88.31008,
Amblema plicata,uf,3229-mollusca,preservedspecimen,1,united states,missouri,meramee river,,,,
Amblema plicata,inhs,45155,preservedspecimen,1,united states,illinois,aux sable creek 4.6 mi ene manns at mouth north america,1966,41.3806,-88.3386,
Amblema plicata,inhs,38730,preservedspecimen,1,united states,illinois,illinois river 3.3 mi nne hennepin river mile 211.3 north america,2010,41.30069,-89.32836,
Amblema plicata,inhs,27868,preservedspecimen,1,united states,illinois,lone tree creek 5 mi s gibson city co. rd. 3400n bridge north america,2003,40.3692,-88.3805,
Amblema plicata,inhs,30891,preservedspecimen,1,united states,kansas,whitewater river 1 mi w augusta u.s. hwy. 54/400 bridge north america,2005,37.6799,-96.9955,
Amblema plicata,usnm,540077,preservedspecimen,2,united states,iowa,; ; united states; iowa; des moines river; near askaloosa,,,,
Amblema plicata,usnm,535250,preservedspecimen,4,united states,iowa,; ; united states; iowa; keokuk,,,,
Amblema plicata,usnm,745960,preservedspecimen,4,united states,iowa,; ; united states; iowa; clayton county mississippi river mendon turnpike mcgregor t95n r06w mendon twp.,,,,
Amblema plicata,usnm,676854,preservedspecimen,2,united states,wisconsin,; ; united states; wisconsin; beloit,,,,
Amblema plicata,usnm,530742,preservedspecimen,4,united states,kansas,; ; united states; kansas; lyon county neosho river 2.5 mi w of americus,,,,
Amblema plicata,usnm,853482,preservedspecimen,12,united states,wisconsin,; ; united states; wisconsin; crawford co. prairie du chien,,,,
Amblema plicata,usnm,738362,preservedspecimen,6,united states,kansas,; ; united states; kansas; dragoon cr. osage co.; 4.1 mi. n. 1 mi. quenemo,,,,
Amblema plicata,usnm,745648,preservedspecimen,12,united states,minnesota,; ; united states; minnesota; goodhue county mississippi river,,,,
Amblema plicata,usnm,540258,preservedspecimen,2,united states,ohio,; ; united states; ohio; warren,,,,
Amblema plicata,usnm,809332,preservedspecimen,6,united states,west virginia,; ; united states; west virginia; cabell county mud river howes mills confluence of big seven and ohio,,,,
Amblema plicata,usnm,809729,preservedspecimen,2,united states,wisconsin,; ; united states; wisconsin; st. croix river,,,,
Amblema plicata,usnm,756605,preservedspecimen,2,united states,tennessee,; ; united states; tennessee; mccracken county tennessee river paducah turnpike where river flows into ohio tennessee/ohio rivers t16s r5e/6e,,,,
Amblema plicata,usnm,540016,preservedspecimen,4,united states,iowa,; ; united states; iowa; n of marquette,,,,
Amblema plicata,usnm,677209,preservedspecimen,3,united states,indiana,; ; united states; indiana; gosport; white river.,,,,
Amblema plicata,usnm,738516,preservedspecimen,18,united states,kansas,; ; united states; kansas; osage county marais des cygnes river; sw 1/4 s1/2 s7 t18s r15e,,,,
Amblema plicata,usnm,510921,preservedspecimen,18,united states,iowa,; ; united states; iowa; iowa river iowa city 2 mi of river,,,,
Amblema plicata,usnm,745759,preservedspecimen,4,united states,minnesota,; ; united states; minnesota; houston county mississippi river brownsville turnpike,,,,
Amblema plicata,usnm,738389,preservedspecimen,4,united states,ohio,; ; united states; ohio; mercer county wabash river,,,,
Amblema plicata,usnm,26109,preservedspecimen,2,united states,ohio,; ; united states; ohio; ohio rier,,,,
Amblema plicata,usnm,782650,preservedspecimen,1,united states,louisiana,; ; united states; louisiana; lake bistineau bienville parrish ringgold 8 mi w ringgold lake bistineau,,,,
Amblema plicata,usnm,677198,preservedspecimen,2,united states,indiana,; ; united states; indiana; chandler; pigeon creek.,,,,
Amblema plicata,usnm,677581,preservedspecimen,1,united states,kentucky,; ; united states; kentucky; green river greensburg,,,,
Amblema plicata,usnm,613927,preservedspecimen,2,united states,south dakota,; ; united states; south dakota; charles mix county fort randall reservoir 1 mi above mourht f platte,,,,
Amblema plicata,inhs,10195,preservedspecimen,1,united states,illinois,henderson creek 1 mi se shaw rt. 67 north america,1990,41.0303,-90.62861,
Amblema plicata,ut,npl00014646.000,fossilspecimen,1,united states,texas,unknown locality weches type locality tx,1992,,,
Amblema plicata,ut,npl00014744.000,fossilspecimen,1,united states,texas,big cypress bayou below fort sherman dam,1996,33.0760348,-94.9992614,
Amblema plicata,ut,npl00013519.000,fossilspecimen,1,united states,texas,leon river at cr 303 bridge about 8 miles se of hamilton on gravel bar,1996,31.6864,-97.9759,
Amblema plicata,ut,npl00013678.000,fossilspecimen,1,united states,texas,neches river below town bluff dam,1996,30.7943392,-94.1783868,
Amblema plicata,ut,npl00014676.000,fossilspecimen,1,united states,texas,johnson creek (ugra),1995,30.1648513,-99.3566202,
Amblema plicata,ut,npl00014770.000,fossilspecimen,1,united states,texas,guadalupe river above lake wood,1995,29.4562742,-97.5122365,
Amblema plicata,ut,npl00014747.000,fossilspecimen,1,united states,texas,b.a. steinhagen reservoir,1998,30.8499732,-94.1922232,
Amblema plicata,ut,ut000004541.000,fossilspecimen,1,united states,texas,onion creek travis co,,30.184781,-97.726732,
Amblema plicata,ut,ut000043917.000,fossilspecimen,1,united states,texas,west yegua creek,,,,
Amblema plicata,ut,ut000004576.000,fossilspecimen,1,united states,texas,little brazos river brazos co,,30.694797,-96.505339,
Amblema plicata,ut,npl00014651.000,fossilspecimen,1,united states,texas,lake gonzales?,,29.5021627,-97.6344389,
Amblema plicata,ut,ut000006010.000,fossilspecimen,1,united states,texas,colorado river austin,,30.29389,-97.78583,
Amblema plicata,ut,ut000043910.000,fossilspecimen,1,united states,,england and orivego new york,,,,
